"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0035456","GO:0035456","response to interferon-beta","4/107","26/12100",7.43823020349074e-05,0.00169960268897461,0.00130887907353461,"IFITM3/BST2/OAS1/XAF1",4
"GO:0002548","GO:0002548","monocyte chemotaxis","5/107","50/12100",7.60063656899246e-05,0.00172147751062619,0.00132572506729702,"CCL3/CCL4/LGMN/CCL2/CCL20",5
"GO:0006957","GO:0006957","complement activation, alternative pathway","3/107","10/12100",7.71201948837682e-05,0.00172533421095452,0.00132869514635456,"CFD/VSIG4/C3",3
"GO:0034341","GO:0034341","response to interferon-gamma","7/107","117/12100",7.75130784162372e-05,0.00172533421095452,0.00132869514635456,"CCL3/CCL4/IFITM3/BST2/CCL2/CCL20/TNF",7
"GO:0051345","GO:0051345","positive regulation of hydrolase activity","14/107","479/12100",7.9721310184504e-05,0.00175931985381529,0.00135486779072,"CCL3/CCL4/LGMN/RASGEF1B/CCL2/CCL20/S100A9/PLEK/GRN/S100A8/RGS1/CALM3/ABL2/TNF",14
"GO:0050727","GO:0050727","regulation of inflammatory response","11/107","307/12100",8.32805263787063e-05,0.00178933187560401,0.00137798031432834,"CCL3/S100A9/FCGR1A/GRN/NEAT1/S100A8/NFKB1/C3/IL1B/BIRC3/TNF",11
"GO:0042110","GO:0042110","T cell activation","14/107","481/12100",8.33470486667477e-05,0.00178933187560401,0.00137798031432834,"HLA-DQA2/CTSL/CCL2/VSIG4/HLA-DRB5/CD83/LILRB4/ZFP36L1/HLA-DPB1/IL1B/ABL2/CD4/ADAM17/CD44",14
"GO:0002690","GO:0002690","positive regulation of leukocyte chemotaxis","6/107","82/12100",8.43490216003832e-05,0.00178933187560401,0.00137798031432834,"CCL3/CCL4/CXCL8/LGMN/C3AR1/ADAM17",6
"GO:0050764","GO:0050764","regulation of phagocytosis","6/107","82/12100",8.43490216003832e-05,0.00178933187560401,0.00137798031432834,"CCL2/C2/FCGR1A/C3/IL1B/TNF",6
"GO:0002683","GO:0002683","negative regulation of immune system process","12/107","363/12100",8.45462776234272e-05,0.00178933187560401,0.00137798031432834,"CCL3/HLA-B/C1QC/BST2/SERPING1/CCL2/VSIG4/ISG15/GRN/OAS1/LILRB4/TNF",12
"GO:0010573","GO:0010573","vascular endothelial growth factor production","4/107","27/12100",8.67264377314657e-05,0.00179142129778116,0.00137958939683991,"C3AR1/C3/IL1B/TNF",4
"GO:1901099","GO:1901099","negative regulation of signal transduction in absence of ligand","4/107","27/12100",8.67264377314657e-05,0.00179142129778116,0.00137958939683991,"IFI6/MCL1/IL1B/TNF",4
"GO:2001240","GO:2001240","negative regulation of extrinsic apoptotic signaling pathway in absence of ligand","4/107","27/12100",8.67264377314657e-05,0.00179142129778116,0.00137958939683991,"IFI6/MCL1/IL1B/TNF",4
"GO:0032102","GO:0032102","negative regulation of response to external stimulus","11/107","309/12100",8.82483140514563e-05,0.00180839005461,0.00139265718665999,"SPP1/HLA-B/SERPING1/CCL2/VSIG4/ISG15/PLAUR/GRN/OAS1/NFKB1/TNF",11
"GO:1905954","GO:1905954","positive regulation of lipid localization","6/107","83/12100",9.02751700886842e-05,0.00183535818243293,0.00141342558058454,"PLTP/SPP1/DBI/NFKB1/C3/IL1B",6
"GO:0051251","GO:0051251","positive regulation of lymphocyte activation","11/107","312/12100",9.61753583094664e-05,0.00194003730589877,0.00149403990005413,"HLA-DQA2/IGKC/FCGR3A/CCL2/HLA-DRB5/CD83/LILRB4/HLA-DPB1/IL1B/ABL2/CD4",11
"GO:1905952","GO:1905952","regulation of lipid localization","7/107","122/12100",0.000100979446306047,0.00202115449893189,0.00155650896835678,"PLTP/SPP1/DBI/NFKB1/C3/IL1B/TNF",7
"GO:0042362","GO:0042362","fat-soluble vitamin biosynthetic process","3/107","11/12100",0.000105358298803923,0.00209257790393637,0.00161151276470129,"PLTP/NFKB1/TNF",3
"GO:0002697","GO:0002697","regulation of immune effector process","11/107","318/12100",0.000113872322836902,0.00224441479057161,0.00172844369496912,"HLA-B/BST2/SERPING1/NR4A3/VSIG4/FCGR1A/GRN/LILRB4/C3/IL1B/TNF",11
"GO:0150077","GO:0150077","regulation of neuroinflammatory response","4/107","29/12100",0.000115784456017418,0.00226175543554078,0.00174179787913756,"CCL3/GRN/IL1B/TNF",4
"GO:0009611","GO:0009611","response to wounding","13/107","435/12100",0.000117098765902208,0.00226175543554078,0.00174179787913756,"SPP1/SERPING1/SOD2/PLAUR/PLEK/GRN/S100A8/SERPINA1/ZFP36L1/TIMP1/ADAM17/CD44/TNF",13
"GO:0021782","GO:0021782","glial cell development","6/107","87/12100",0.000117380026476555,0.00226175543554078,0.00174179787913756,"C1QA/S100A9/GRN/S100A8/IL1B/TNF",6
"GO:0042116","GO:0042116","macrophage activation","6/107","88/12100",0.00012507354648877,0.00239214738543707,0.001842213873819,"CCL3/FCGR3A/C1QA/VSIG4/GRN/TNF",6
"GO:0019932","GO:0019932","second-messenger-mediated signaling","9/107","217/12100",0.000127345682460566,0.00241769523612634,0.00186188849975239,"CCL3/CCL4/CXCL8/FCGR3A/CCL20/PLEK/CALM3/CD4/TNF",9
"GO:0006953","GO:0006953","acute-phase response","4/107","30/12100",0.000132692439029941,0.00250081662463729,0.00192590101673115,"CD163/SERPINA1/IL1B/TNF",4
"GO:0002863","GO:0002863","positive regulation of inflammatory response to antigenic stimulus","3/107","12/12100",0.000139574624300136,0.00255810158119386,0.00197001666879009,"FCGR1A/C3/TNF",3
"GO:0034116","GO:0034116","positive regulation of heterotypic cell-cell adhesion","3/107","12/12100",0.000139574624300136,0.00255810158119386,0.00197001666879009,"IL1B/CD44/TNF",3
"GO:0042359","GO:0042359","vitamin D metabolic process","3/107","12/12100",0.000139574624300136,0.00255810158119386,0.00197001666879009,"LGMN/NFKB1/TNF",3
"GO:0045637","GO:0045637","regulation of myeloid cell differentiation","8/107","172/12100",0.000139694935301446,0.00255810158119386,0.00197001666879009,"CCL3/C1QC/ISG15/KLF10/LILRB4/ZFP36L1/CD4/TNF",8
"GO:0150076","GO:0150076","neuroinflammatory response","5/107","57/12100",0.000143016643956476,0.00259243240833728,0.00199645514262674,"CCL3/C1QA/GRN/IL1B/TNF",5
"GO:0030335","GO:0030335","positive regulation of cell migration","13/107","444/12100",0.000143577782491182,0.00259243240833728,0.00199645514262674,"CCL3/CCL4/CXCL8/LGMN/NR4A3/CCL20/SOD2/GRN/C3AR1/IL1B/ABL2/ADAM17/TNF",13
"GO:0070372","GO:0070372","regulation of ERK1 and ERK2 cascade","9/107","221/12100",0.000146226617819077,0.00262192449450596,0.00201916725921226,"CCL3/CCL4/CCL2/CCL20/ATF3/IL1B/CD4/CD44/TNF",9
"GO:0038034","GO:0038034","signal transduction in absence of ligand","5/107","58/12100",0.000155416926817879,0.00274853770577919,0.00211667321383542,"BCL2A1/IFI6/MCL1/IL1B/TNF",5
"GO:0097192","GO:0097192","extrinsic apoptotic signaling pathway in absence of ligand","5/107","58/12100",0.000155416926817879,0.00274853770577919,0.00211667321383542,"BCL2A1/IFI6/MCL1/IL1B/TNF",5
"GO:0032623","GO:0032623","interleukin-2 production","5/107","59/12100",0.000168622934013648,0.00293006514031165,0.00225646909782246,"VSIG4/CD83/LILRB4/IL1B/CD4",5
"GO:0032663","GO:0032663","regulation of interleukin-2 production","5/107","59/12100",0.000168622934013648,0.00293006514031165,0.00225646909782246,"VSIG4/CD83/LILRB4/IL1B/CD4",5
"GO:0002764","GO:0002764","immune response-regulating signaling pathway","12/107","391/12100",0.000170148693979832,0.00293006514031165,0.00225646909782246,"IGKC/FCGR3A/NR4A3/CD14/FCGR1A/C3AR1/LY96/OAS1/LILRB4/HLA-DPB1/BIRC3/TNF",12
"GO:0097305","GO:0097305","response to alcohol","8/107","177/12100",0.000170220670428639,0.00293006514031165,0.00225646909782246,"CCL3/SGK1/SOD2/CD14/FOSB/S100A8/CALM3/TNF",8
"GO:0050850","GO:0050850","positive regulation of calcium-mediated signaling","4/107","32/12100",0.000171764785552728,0.00293706408143804,0.00226185904432976,"CCL3/CCL4/CD4/TNF",4
"GO:0050870","GO:0050870","positive regulation of T cell activation","9/107","227/12100",0.000178902110535546,0.00296487533478132,0.00228327673667981,"HLA-DQA2/CCL2/HLA-DRB5/CD83/LILRB4/HLA-DPB1/IL1B/ABL2/CD4",9
"GO:0002444","GO:0002444","myeloid leukocyte mediated immunity","6/107","94/12100",0.000180045610918997,0.00296487533478132,0.00228327673667981,"CCL3/FCGR3A/NR4A3/FCGR1A/C3/ADAM17",6
"GO:0002524","GO:0002524","hypersensitivity","3/107","13/12100",0.000180280955678027,0.00296487533478132,0.00228327673667981,"FCGR3A/FCGR1A/C3",3
"GO:0002922","GO:0002922","positive regulation of humoral immune response","3/107","13/12100",0.000180280955678027,0.00296487533478132,0.00228327673667981,"C3/IL1B/TNF",3
"GO:0048245","GO:0048245","eosinophil chemotaxis","3/107","13/12100",0.000180280955678027,0.00296487533478132,0.00228327673667981,"CCL3/CCL4/CCL2",3
"GO:0150078","GO:0150078","positive regulation of neuroinflammatory response","3/107","13/12100",0.000180280955678027,0.00296487533478132,0.00228327673667981,"CCL3/IL1B/TNF",3
"GO:2000147","GO:2000147","positive regulation of cell motility","13/107","455/12100",0.000182836000812486,0.00298786426644202,0.00230098071642096,"CCL3/CCL4/CXCL8/LGMN/NR4A3/CCL20/SOD2/GRN/C3AR1/IL1B/ABL2/ADAM17/TNF",13
"GO:0042063","GO:0042063","gliogenesis","9/107","228/12100",0.000184898976102236,0.00300257331003756,0.00231230828107993,"CCL3/EGR2/C1QA/CCL2/S100A9/GRN/S100A8/IL1B/TNF",9
"GO:0045765","GO:0045765","regulation of angiogenesis","9/107","229/12100",0.000191062606991396,0.00308327282032366,0.00237445568820229,"CXCL8/GRN/C3AR1/C3/ENG/IL1B/STAB1/TNF/PKM",9
"GO:0051249","GO:0051249","regulation of lymphocyte activation","13/107","458/12100",0.000195026963078509,0.0031276994948367,0.00240866906345409,"HLA-DQA2/IGKC/FCGR3A/CCL2/VSIG4/HLA-DRB5/CD83/LILRB4/ZFP36L1/HLA-DPB1/IL1B/ABL2/CD4",13
"GO:0051402","GO:0051402","neuron apoptotic process","8/107","181/12100",0.000198423327872417,0.00316252489238629,0.00243548841033785,"CCL3/LGMN/MCL1/CCL2/SOD2/NR4A2/GRN/TNF",8
"GO:1901342","GO:1901342","regulation of vasculature development","9/107","232/12100",0.000210590636500816,0.00333585903954054,0.0025689745711982,"CXCL8/GRN/C3AR1/C3/ENG/IL1B/STAB1/TNF/PKM",9
"GO:0045766","GO:0045766","positive regulation of angiogenesis","7/107","138/12100",0.000217625820757015,0.00339904345006389,0.00261763344497154,"CXCL8/GRN/C3AR1/C3/ENG/IL1B/PKM",7
"GO:1904018","GO:1904018","positive regulation of vasculature development","7/107","138/12100",0.000217625820757015,0.00339904345006389,0.00261763344497154,"CXCL8/GRN/C3AR1/C3/ENG/IL1B/PKM",7
"GO:0061844","GO:0061844","antimicrobial humoral immune response mediated by antimicrobial peptide","4/107","34/12100",0.000218528742335633,0.00339904345006389,0.00261763344497154,"CXCL8/CXCL2/S100A9/CXCL3",4
"GO:0040017","GO:0040017","positive regulation of locomotion","13/107","464/12100",0.000221521636146775,0.00342496326066451,0.00263759452052479,"CCL3/CCL4/CXCL8/LGMN/NR4A3/CCL20/SOD2/GRN/C3AR1/IL1B/ABL2/ADAM17/TNF",13
"GO:0002399","GO:0002399","MHC class II protein complex assembly","3/107","14/12100",0.000227974507696473,0.00348301880989523,0.00268230361282241,"HLA-DQA2/HLA-DRB5/HLA-DPB1",3
"GO:0002503","GO:0002503","peptide antigen assembly with MHC class II protein complex","3/107","14/12100",0.000227974507696473,0.00348301880989523,0.00268230361282241,"HLA-DQA2/HLA-DRB5/HLA-DPB1",3
"GO:0072678","GO:0072678","T cell migration","5/107","63/12100",0.000230208491103214,0.00349646072957941,0.00269265535414224,"CCL3/CCL2/CCL20/ABL2/ADAM17",5
"GO:0002824","GO:0002824","positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","6/107","99/12100",0.000239106881321002,0.00358938353238854,0.00276421602702187,"HLA-B/FCGR1A/C3/IL1B/CD4/TNF",6
"GO:0002832","GO:0002832","negative regulation of response to biotic stimulus","6/107","99/12100",0.000239106881321002,0.00358938353238854,0.00276421602702187,"HLA-B/SERPING1/VSIG4/ISG15/GRN/OAS1",6
"GO:0072676","GO:0072676","lymphocyte migration","6/107","101/12100",0.000266608985251443,0.00397910057756778,0.0030643405728018,"CCL3/CCL4/CCL2/CCL20/ABL2/ADAM17",6
"GO:0043154","GO:0043154","negative regulation of cysteine-type endopeptidase activity involved in apoptotic process","5/107","66/12100",0.000286625036336397,0.00425325197598033,0.00327546699116427,"IFI6/PLAUR/BIRC3/CD44/TNF",5
"GO:0032609","GO:0032609","interferon-gamma production","6/107","103/12100",0.00029654000769408,0.00435037670378474,0.00335026360367295,"ISG15/CD14/LILRB4/HLA-DPB1/IL1B/TNF",6
"GO:0032649","GO:0032649","regulation of interferon-gamma production","6/107","103/12100",0.00029654000769408,0.00435037670378474,0.00335026360367295,"ISG15/CD14/LILRB4/HLA-DPB1/IL1B/TNF",6
"GO:0002831","GO:0002831","regulation of response to biotic stimulus","10/107","298/12100",0.000301267737173234,0.0043947643919847,0.00338444695521998,"HLA-B/SERPING1/VSIG4/ISG15/CD14/GRN/LY96/OAS1/IL1B/BIRC3",10
"GO:2001239","GO:2001239","regulation of extrinsic apoptotic signaling pathway in absence of ligand","4/107","37/12100",0.000304938077514796,0.00442331525923147,0.00340643423078326,"IFI6/MCL1/IL1B/TNF",4
"GO:0002821","GO:0002821","positive regulation of adaptive immune response","6/107","105/12100",0.000329048597919891,0.00474638815547016,0.00365523552761349,"HLA-B/FCGR1A/C3/IL1B/CD4/TNF",6
"GO:0097191","GO:0097191","extrinsic apoptotic signaling pathway","8/107","196/12100",0.000340545323122971,0.00488493346835283,0.0037619304992941,"BCL2A1/IFI6/MCL1/IFI27/ATF3/LMNA/IL1B/TNF",8
"GO:0002523","GO:0002523","leukocyte migration involved in inflammatory response","3/107","16/12100",0.000346240817924482,0.00491205380154402,0.00378281610791988,"S100A9/S100A8/TNF",3
"GO:0072677","GO:0072677","eosinophil migration","3/107","16/12100",0.000346240817924482,0.00491205380154402,0.00378281610791988,"CCL3/CCL4/CCL2",3
"GO:0001774","GO:0001774","microglial cell activation","4/107","39/12100",0.000374645626733154,0.00528598365150275,0.004070782794932,"CCL3/C1QA/GRN/TNF",4
"GO:0048545","GO:0048545","response to steroid hormone","9/107","251/12100",0.00037678674068671,0.00528730089376676,0.00407179721485809,"SPP1/SGK1/NR4A3/FOSB/ZFP36L1/CALM3/ENG/TNF/EIF4E",9
"GO:0031349","GO:0031349","positive regulation of defense response","9/107","252/12100",0.000387900441825018,0.00541383211239025,0.00416924002621598,"CCL3/S100A9/FCGR1A/GRN/NEAT1/S100A8/C3/IL1B/TNF",9
"GO:0006897","GO:0006897","endocytosis","13/107","493/12100",0.000397697381330643,0.00552072386341784,0.0042515583097543,"IGKC/CXCL8/CTSL/CD163/CD14/FCGR1A/LGALS3BP/LILRB4/CALM3/C3/OLR1/ABL2/STAB1",13
"GO:0032729","GO:0032729","positive regulation of interferon-gamma production","5/107","71/12100",0.000403234443591459,0.00556765418905427,0.00428769976889539,"ISG15/CD14/HLA-DPB1/IL1B/TNF",5
"GO:0002673","GO:0002673","regulation of acute inflammatory response","4/107","40/12100",0.000413459608990257,0.0056484270392214,0.00434990365570925,"FCGR1A/C3/IL1B/TNF",4
"GO:0052372","GO:0052372","modulation by symbiont of entry into host","4/107","40/12100",0.000413459608990257,0.0056484270392214,0.00434990365570925,"CXCL8/IFITM3/LY6E/CD4",4
"GO:0002544","GO:0002544","chronic inflammatory response","3/107","17/12100",0.000417737444614515,0.00567683201049831,0.00437177857549484,"S100A9/S100A8/TNF",3
"GO:0002269","GO:0002269","leukocyte activation involved in inflammatory response","4/107","41/12100",0.000455062296978082,0.00611963984790316,0.00471278881026095,"CCL3/C1QA/GRN/TNF",4
"GO:0006509","GO:0006509","membrane protein ectodomain proteolysis","4/107","41/12100",0.000455062296978082,0.00611963984790316,0.00471278881026095,"IL1B/TIMP1/ADAM17/TNF",4
"GO:2000117","GO:2000117","negative regulation of cysteine-type endopeptidase activity","5/107","74/12100",0.000488553241968198,0.00641731065773797,0.00494202773552409,"IFI6/PLAUR/BIRC3/CD44/TNF",5
"GO:0070374","GO:0070374","positive regulation of ERK1 and ERK2 cascade","7/107","158/12100",0.000495675242738142,0.00641731065773797,0.00494202773552409,"CCL3/CCL4/CCL2/CCL20/CD4/CD44/TNF",7
"GO:0002396","GO:0002396","MHC protein complex assembly","3/107","18/12100",0.000498069523011372,0.00641731065773797,0.00494202773552409,"HLA-DQA2/HLA-DRB5/HLA-DPB1",3
"GO:0002501","GO:0002501","peptide antigen assembly with MHC protein complex","3/107","18/12100",0.000498069523011372,0.00641731065773797,0.00494202773552409,"HLA-DQA2/HLA-DRB5/HLA-DPB1",3
"GO:0009110","GO:0009110","vitamin biosynthetic process","3/107","18/12100",0.000498069523011372,0.00641731065773797,0.00494202773552409,"PLTP/NFKB1/TNF",3
"GO:0051238","GO:0051238","sequestering of metal ion","3/107","18/12100",0.000498069523011372,0.00641731065773797,0.00494202773552409,"FTH1/S100A9/S100A8",3
"GO:0140131","GO:0140131","positive regulation of lymphocyte chemotaxis","3/107","18/12100",0.000498069523011372,0.00641731065773797,0.00494202773552409,"CCL3/CCL4/ADAM17",3
"GO:0032768","GO:0032768","regulation of monooxygenase activity","4/107","42/12100",0.000499566011698425,0.00641731065773797,0.00494202773552409,"NFKB1/CALM3/IL1B/TNF",4
"GO:0036230","GO:0036230","granulocyte activation","4/107","42/12100",0.000499566011698425,0.00641731065773797,0.00494202773552409,"CCL3/CXCL8/GRN/TNF",4
"GO:0002440","GO:0002440","production of molecular mediator of immune response","8/107","208/12100",0.000506373943421914,0.00647256198968011,0.00498457727526835,"HLA-DQA2/BST2/NR4A3/HLA-DRB5/LILRB4/HLA-DPB1/IL1B/TNF",8
"GO:0097193","GO:0097193","intrinsic apoptotic signaling pathway","9/107","263/12100",0.00052906767190478,0.00672932378747853,0.0051823118082869,"BCL2A1/IFI6/MCL1/SOD2/PLAUR/S100A9/S100A8/CD44/TNF",9
"GO:0010001","GO:0010001","glial cell differentiation","7/107","160/12100",0.000534473735815129,0.00676476071507188,0.00520960209986986,"EGR2/C1QA/S100A9/GRN/S100A8/IL1B/TNF",7
"GO:0043525","GO:0043525","positive regulation of neuron apoptotic process","4/107","43/12100",0.000547083693752752,0.00689058584033953,0.00530650114248497,"CCL3/MCL1/GRN/TNF",4
"GO:0051341","GO:0051341","regulation of oxidoreductase activity","5/107","76/12100",0.000552543035227444,0.00689210684520415,0.00530767248179324,"NFKB1/CALM3/IL1B/ABL2/TNF",5
"GO:1901216","GO:1901216","positive regulation of neuron death","5/107","76/12100",0.000552543035227444,0.00689210684520415,0.00530767248179324,"CCL3/C1QA/MCL1/GRN/TNF",5
"GO:0002822","GO:0002822","regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","7/107","162/12100",0.00057565571604747,0.00711168927672042,0.00547677485577271,"HLA-B/FCGR1A/LILRB4/C3/IL1B/CD4/TNF",7
"GO:0050777","GO:0050777","negative regulation of immune response","7/107","162/12100",0.00057565571604747,0.00711168927672042,0.00547677485577271,"HLA-B/SERPING1/VSIG4/ISG15/GRN/OAS1/LILRB4",7
"GO:0035455","GO:0035455","response to interferon-alpha","3/107","19/12100",0.000587665189243557,0.00719123942477187,0.00553803712886545,"IFITM3/BST2/MX2",3
"GO:1903901","GO:1903901","negative regulation of viral life cycle","3/107","19/12100",0.000587665189243557,0.00719123942477187,0.00553803712886545,"IFITM3/BST2/LY6E",3
"GO:0043903","GO:0043903","regulation of biological process involved in symbiotic interaction","4/107","44/12100",0.000597728825138936,0.00727988597409779,0.00560630462108962,"CXCL8/IFITM3/LY6E/CD4",4
"GO:1901652","GO:1901652","response to peptide","11/107","392/12100",0.000683157870262633,0.00821147115658461,0.00632372661534849,"EGR2/LGMN/NR4A3/NR4A2/NFKB1/ZFP36L1/IL1B/UCP2/TIMP1/TNF/PKM",11
"GO:0050863","GO:0050863","regulation of T cell activation","10/107","331/12100",0.000686763581026755,0.00821147115658461,0.00632372661534849,"HLA-DQA2/CCL2/VSIG4/HLA-DRB5/CD83/LILRB4/HLA-DPB1/IL1B/ABL2/CD4",10
"GO:0002438","GO:0002438","acute inflammatory response to antigenic stimulus","3/107","20/12100",0.000686939492572531,0.00821147115658461,0.00632372661534849,"FCGR3A/FCGR1A/C3",3
"GO:0034114","GO:0034114","regulation of heterotypic cell-cell adhesion","3/107","20/12100",0.000686939492572531,0.00821147115658461,0.00632372661534849,"IL1B/CD44/TNF",3
"GO:0050921","GO:0050921","positive regulation of chemotaxis","6/107","121/12100",0.000701275641758167,0.00834421063142667,0.00642595045976802,"CCL3/CCL4/CXCL8/LGMN/C3AR1/ADAM17",6
"GO:0006909","GO:0006909","phagocytosis","8/107","219/12100",0.000710992137549843,0.00842101696859492,0.00648509969981484,"IGKC/CCL2/C2/CD14/FCGR1A/C3/IL1B/TNF",8
"GO:0032642","GO:0032642","regulation of chemokine production","5/107","81/12100",0.000740013158974231,0.00872472135375097,0.00671898513483452,"OAS1/LILRB4/IL1B/ADAM17/TNF",5
"GO:1902105","GO:1902105","regulation of leukocyte differentiation","9/107","276/12100",0.000747772499576441,0.00877612997230168,0.00675857536698515,"CCL3/HLA-B/C1QC/CD83/KLF10/LILRB4/ZFP36L1/CD4/TNF",9
"GO:0007610","GO:0007610","behavior","11/107","397/12100",0.000758438449066885,0.00886103201579501,0.00682395918212596,"CCL3/EGR2/LGMN/SGK1/NR4A3/SOD2/NR4A2/GAA/CSTB/ABL2/EIF4E",11
"GO:0032602","GO:0032602","chemokine production","5/107","82/12100",0.000782588752310193,0.00906118456710726,0.00697809843339134,"OAS1/LILRB4/IL1B/ADAM17/TNF",5
"GO:2001237","GO:2001237","negative regulation of extrinsic apoptotic signaling pathway","5/107","82/12100",0.000782588752310193,0.00906118456710726,0.00697809843339134,"IFI6/MCL1/LMNA/IL1B/TNF",5
"GO:0043281","GO:0043281","regulation of cysteine-type endopeptidase activity involved in apoptotic process","7/107","171/12100",0.000793323959934153,0.00914447528816956,0.00704224135486661,"IFI6/PLAUR/S100A9/S100A8/BIRC3/CD44/TNF",7
"GO:0031638","GO:0031638","zymogen activation","4/107","48/12100",0.000833868227009716,0.00952676000946499,0.00733664220224198,"LGMN/CTSL/PLAUR/CTSZ",4
"GO:0051353","GO:0051353","positive regulation of oxidoreductase activity","4/107","48/12100",0.000833868227009716,0.00952676000946499,0.00733664220224198,"CALM3/IL1B/ABL2/TNF",4
"GO:0010575","GO:0010575","positive regulation of vascular endothelial growth factor production","3/107","22/12100",0.000916120178898108,0.0103746592189251,0.0079896168879895,"C3AR1/C3/IL1B",3
"GO:0051043","GO:0051043","regulation of membrane protein ectodomain proteolysis","3/107","22/12100",0.000916120178898108,0.0103746592189251,0.0079896168879895,"IL1B/TIMP1/TNF",3
